time,height,bme_temp,bme_press,bme_hum,bmp_temp,bmp_press,voc_raw,accel_x,accel_y,accel_z,lin_accel_x,lin_accel_y,lin_accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,euler_x,euler_y,euler_z,quat_w,quat_x,quat_y,quat_z,year,month,day,hour,minute,second,lon,lat,alt,velN,velE,velD,pump_feedback,valven_feedback,valve1_feedback,valve2_feedback,press_1,temp_1,press_2,temp_2,press_3,temp_3,press_4,temp_4
12121,981.70984,34.91,909.56199,25.45605,34.95000,908.7424,30464,-9.87,0.53,0.12,-0.08,0.01000,0.05000,0.06250,0.0625,0.0625,29.5625,-10.0,-8.5,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,0,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,34.57400,-42.61239,34.67200,60.49907,33.888,-34.19513,34.18200
12122,981.58447,34.91,909.58957,25.45605,34.95000,908.7551,30459,-9.89,0.55,0.13,-0.1,0.03000,0.06000,0.00000,-0.0625,0.0,29.1875,-9.5625,-8.875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,1,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-39.45591,34.67200,61.55123,33.888,-34.19513,34.08400
12123,981.4389,34.9,909.57215,25.47949,34.95000,908.7697,30471,-9.87,0.54,0.09,-0.08,0.02000,0.02000,0.00000,-0.0625,0.0,29.5625,-10.0,-7.6875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,2,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-46.82102,34.67200,61.55123,33.888,-36.29944,34.08400
12124,981.40027,34.9,909.6048,25.49121,34.94000,908.7704,30464,-9.88,0.56,0.11,-0.09,0.05000,0.03000,0.06250,0.0,0.0,29.1875,-9.5625,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,3,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-43.66455,34.57400,-42.61239,34.67200,63.65554,33.888,-31.03865,34.08400
12125,981.37048,34.91,909.6068,25.45605,34.95000,908.7766,30456,-9.88,0.54,0.08,-0.1,0.02000,0.03000,-0.06250,0.125,0.0625,29.5625,-9.5625,-8.5,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,4,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-44.71670,34.67200,61.55123,33.888,-34.19513,34.08400
12126,981.34729,34.91,909.56891,25.44531,34.95000,908.779,30446,-9.87,0.55,0.1,-0.08,0.03000,0.02000,0.00000,0.125,0.0625,29.5625,-9.5625,-7.6875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,5,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-44.71670,34.67200,63.65554,33.888,-34.19513,34.08400
12127,981.52185,34.91,909.59645,25.47949,34.95000,908.7614,30447,-9.88,0.56,0.11,-0.09,0.05000,0.03000,0.00000,-0.0625,-0.0625,29.1875,-10.375,-7.6875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,6,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-44.71670,34.67200,61.55123,33.888,-33.14297,34.08400
12128,981.46875,34.9,909.58762,25.50293,34.94000,908.7635,30452,-9.88,0.52,0.1,-0.09,0.00000,0.03000,0.00000,0.125,0.0,29.1875,-8.875,-7.6875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,7,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-40.50807,34.67200,63.65554,33.888,-33.14297,34.08400
12130,981.43402,34.89,909.55957,25.52637,34.94000,908.767,30463,-9.9,0.53,0.11,-0.11,0.01000,0.03000,0.06250,-0.0625,-0.125,29.875,-9.5625,-7.6875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,8,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-40.50807,34.67200,60.49907,33.888,-34.19513,34.08400
12131,981.62592,34.9,909.56863,25.51465,34.94000,908.7477,30453,-9.85,0.55,0.08,-0.06,0.03000,0.01000,-0.06250,0.0,-0.0625,29.875,-9.5625,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,9,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-42.61239,34.67200,63.65554,33.888,-33.14297,34.08400
12132,981.50348,34.9,909.58422,25.52637,34.94000,908.76,30459,-9.89,0.56,0.1,-0.1,0.05000,0.02000,0.18750,-0.0625,-0.0625,29.875,-9.5625,-8.875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,11,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,34.57400,-42.61239,34.67200,64.7077,33.888,-36.29944,34.08400
12133,981.40326,34.9,909.58422,25.51465,34.95000,908.7733,30461,-9.87,0.55,0.11,-0.08,0.03000,0.03000,-0.12500,0.0625,-0.0625,29.875,-9.25,-7.25,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,12,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-44.71670,34.67200,63.65554,33.888,-36.29944,34.08400
12134,981.54877,34.9,909.54984,25.50293,34.95000,908.7587,30464,-9.88,0.53,0.08,-0.11,0.02000,0.03000,0.00000,0.0,0.0,29.875,-8.875,-7.6875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,13,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,64.7077,33.888,-36.29944,34.08400
12135,981.45337,34.9,909.57055,25.49121,34.95000,908.7683,30470,-9.9,0.52,0.1,-0.09,0.04000,0.01000,-0.06250,0.0625,0.0625,29.5625,-9.25,-8.5,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,14,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-49.97749,34.67200,63.65554,33.888,-36.29944,34.08400
12136,981.38104,34.91,909.55547,25.48047,34.95000,908.7756,30468,-9.91,0.56,0.11,-0.12,0.04000,0.04000,0.06250,0.0,0.1875,29.5625,-9.5625,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,15,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,34.57400,-42.61239,34.67200,64.7077,33.888,-33.14297,34.08400
12137,981.42444,34.9,909.5757,25.50293,34.95000,908.7712,30465,-9.88,0.54,0.12,-0.09,0.02000,0.05000,0.00000,0.0625,0.1875,30.25,-9.5625,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,16,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-46.82102,34.67200,63.65554,33.888,-34.19513,34.08400
12138,981.43793,34.9,909.57398,25.51465,34.95000,908.7698,30468,-9.89,0.54,0.12,-0.09,0.01000,0.02000,0.06250,-0.0625,0.0,29.1875,-10.375,-7.6875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,17,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,63.65554,33.888,-34.19513,34.08400
12139,981.58258,34.91,909.59473,25.53809,34.95000,908.7553,30464,-9.88,0.52,0.09,-0.09,0.00000,0.01000,0.00000,0.0,0.0625,28.75,-10.0,-8.875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,18,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,63.65554,33.888,-33.14297,34.08400
12140,981.40997,34.9,909.57742,25.52637,34.95000,908.7727,30452,-9.86,0.55,0.1,-0.07,0.03000,0.02000,0.12500,-0.0625,0.0,29.5625,-9.5625,-7.25,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,19,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,63.65554,33.888,-31.03865,34.08400
12141,981.55743,34.9,909.57035,25.56152,34.94000,908.7546,30449,-9.89,0.54,0.11,-0.1,0.02000,0.03000,0.00000,-0.0625,-0.125,29.5625,-9.5625,-8.5,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,20,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,61.55123,33.888,-34.19513,34.08400
12142,981.53723,34.9,909.57691,25.56152,34.95000,908.7598,30436,-9.91,0.51,0.09,-0.11,0.00000,0.02000,-0.12500,0.1875,0.0625,30.25,-9.5625,-7.25,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,21,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,34.57400,-47.87318,34.67200,63.65554,33.888,-36.29944,34.08400
12143,981.62494,34.9,909.54453,25.57324,34.94000,908.7478,30453,-9.9,0.51,0.1,-0.11,0.00000,0.02000,0.06250,-0.0625,0.0,28.0625,-9.25,-8.5,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,22,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,61.55123,33.888,-36.29944,34.08400
12144,981.69531,34.89,909.55098,25.58496,34.94000,908.7407,30464,-9.87,0.52,0.1,-0.08,0.00000,0.02000,0.00000,-0.0625,0.0,29.1875,-10.0,-7.25,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,23,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-44.71670,34.67200,63.65554,33.888,-34.19513,34.08400
12145,981.52948,34.9,909.58762,25.57324,34.94000,908.7574,30471,-9.88,0.56,0.08,-0.09,0.04000,0.01000,-0.06250,-0.0625,-0.125,29.875,-9.5625,-7.6875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,24,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-42.61239,34.67200,63.65554,33.888,-33.14297,34.08400
12146,981.53046,34.9,909.57691,25.58496,34.94000,908.7573,30469,-9.86,0.55,0.11,-0.07,0.03000,0.03000,0.00000,0.0,0.125,29.1875,-10.0,-8.875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,25,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-40.50807,34.67200,63.65554,33.888,-37.35160,34.08400
12148,981.41571,34.9,909.55277,25.57324,34.94000,908.7689,30462,-9.89,0.52,0.12,-0.1,0.03000,0.04000,-0.12500,0.1875,-0.125,29.875,-10.0,-9.25,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,26,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,63.65554,33.888,-33.14297,34.08400
12149,981.49091,34.9,909.57207,25.57324,34.94000,908.7613,30470,-9.9,0.56,0.12,-0.1,0.01000,0.04000,0.00000,0.0,0.0,28.75,-10.0,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,28,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-44.71670,34.67200,61.55123,33.888,-36.29944,34.08400
12150,981.44946,34.9,909.58379,25.57324,34.94000,908.7655,30470,-9.89,0.54,0.12,-0.1,0.02000,0.05000,0.06250,0.25,0.0625,30.25,-9.5625,-6.875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,29,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-42.61239,34.67200,64.7077,33.888,-34.19513,34.08400
12151,981.5401,34.9,909.58762,25.56152,34.94000,908.7563,30471,-9.88,0.54,0.11,-0.09,0.02000,0.04000,0.00000,-0.0625,-0.125,30.25,-9.5625,-6.875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,30,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,64.7077,33.888,-36.29944,34.08400
12152,981.48999,34.9,909.59629,25.5498,34.94000,908.7614,30477,-9.87,0.53,0.12,-0.08,0.01000,0.05000,0.06250,-0.0625,-0.125,29.1875,-9.25,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,31,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-40.50807,34.67200,63.65554,33.888,-34.19513,34.08400
12153,981.53333,34.9,909.61004,25.56152,34.94000,908.757,30486,-9.89,0.53,0.11,-0.1,0.01000,0.04000,0.06250,0.0625,-0.125,29.5625,-9.5625,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,32,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,61.55123,33.888,-34.19513,34.08400
12154,981.55743,34.9,909.55965,25.58496,34.94000,908.7546,30480,-9.9,0.53,0.1,-0.11,0.01000,0.03000,0.00000,-0.0625,-0.0625,29.5625,-9.5625,-6.875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,33,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-40.50807,34.67200,63.65554,33.888,-34.19513,34.08400
12155,981.42346,34.9,909.54625,25.57324,34.94000,908.7681,30478,-9.88,0.54,0.11,-0.09,0.02000,0.04000,-0.06250,0.0625,0.0,29.875,-9.5625,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,34,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-44.71670,34.67200,63.65554,33.888,-33.14297,34.08400
12156,981.49188,34.9,909.59109,25.56152,34.94000,908.7612,30462,-9.88,0.53,0.11,-0.08,0.01000,0.05000,0.00000,0.0,0.0,29.1875,-8.875,-6.5,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,35,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-40.50807,34.67200,61.55123,33.888,-34.19513,34.08400
12157,981.54681,34.9,909.57555,25.57324,34.94000,908.7557,30456,-9.87,0.53,0.09,-0.08,0.01000,0.02000,-0.06250,0.0,0.0625,29.875,-9.5625,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,36,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,34.57400,-42.61239,34.67200,63.65554,33.888,-33.14297,34.08400
12158,981.63263,34.89,909.55789,25.58496,34.94000,908.747,30460,-9.86,0.55,0.12,-0.07,0.03000,0.05000,0.00000,0.0,0.0625,29.1875,-9.25,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,37,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-42.61239,34.67200,61.55123,33.888,-34.19513,34.08400
12159,981.46783,34.9,909.56656,25.59668,34.94000,908.7636,30458,-9.88,0.52,0.07,-0.09,0.00000,0.00000,0.06250,0.1875,-0.0625,29.875,-9.5625,-9.375,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,38,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,63.65554,33.888,-34.19513,34.08400
12160,981.46295,34.9,909.56363,25.57324,34.94000,908.7641,30454,-9.88,0.53,0.09,-0.09,0.01000,0.02000,0.12500,0.0,0.0625,29.1875,-9.25,-7.6875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,39,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,34.57400,-44.71670,34.67200,61.55123,33.888,-33.14297,34.08400
12161,981.51691,34.9,909.56539,25.56152,34.94000,908.7587,30457,-9.89,0.54,0.11,-0.1,0.02000,0.04000,0.00000,-0.0625,0.0625,29.875,-9.25,-8.5,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,40,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-46.82102,34.67200,63.65554,33.888,-34.19513,34.08400
12162,981.59406,34.9,909.56355,25.57324,34.94000,908.7509,30454,-9.88,0.51,0.1,-0.09,0.00000,0.03000,0.06250,-0.0625,0.0,29.5625,-9.25,-7.6875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,41,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-42.61239,34.67200,60.49907,33.888,-36.29944,34.08400
12163,981.40417,34.9,909.57562,25.57324,34.94000,908.77,30452,-9.9,0.53,0.13,-0.1,0.01000,0.06000,0.06250,0.0,-0.1875,29.875,-8.875,-8.5,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,42,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,34.57400,-40.50807,34.67200,60.49907,33.888,-34.19513,34.08400
12165,981.5025,34.9,909.5843,25.56152,34.94000,908.7601,30452,-9.89,0.55,0.1,-0.1,0.03000,0.03000,-0.18750,0.125,-0.0625,29.5625,-9.25,-7.25,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,43,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-42.61239,34.67200,63.65554,33.888,-33.14297,34.08400
12166,981.56714,34.91,909.58992,25.5498,34.94000,908.7536,30447,-9.89,0.51,0.07,-0.1,0.03000,0.01000,-0.06250,0.0625,0.0,28.75,-9.25,-8.5,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,44,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,61.55123,33.888,-34.19513,34.08400
12167,981.48712,34.91,909.56375,25.5498,34.94000,908.7617,30454,-9.89,0.52,0.1,-0.09,0.01000,0.02000,0.06250,0.0,-0.0625,29.875,-9.25,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,46,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.67200,64.7077,33.888,-34.19513,34.08400
12168,981.47742,34.91,909.5827,25.58496,34.94000,908.7627,30463,-9.88,0.53,0.11,-0.1,0.01000,0.01000,0.12500,-0.125,0.0,28.75,-10.0,-8.875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,47,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,34.57400,-44.71670,34.67200,64.7077,33.888,-34.19513,34.08400
12169,981.61725,34.9,909.5757,25.58496,34.94000,908.7486,30473,-9.9,0.55,0.09,-0.1,0.03000,0.02000,0.00000,0.0,0.0,28.75,-10.0,-9.25,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,48,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,34.57400,-47.87318,34.67200,61.55123,33.888,-34.19513,34.08400
12170,981.56134,34.9,909.57227,25.6084,34.94000,908.7542,30469,-9.9,0.54,0.09,-0.09,0.01000,0.03000,-0.06250,0.0625,0.0,29.5625,-9.25,-7.25,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,49,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-42.61239,34.67200,65.75986,33.888,-33.14297,34.08400
12171,981.5459,34.9,909.55832,25.62012,34.94000,908.7558,30456,-9.87,0.56,0.1,-0.08,0.05000,0.03000,-0.06250,-0.0625,0.0,28.75,-10.0,-7.6875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,50,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,34.57400,-40.50807,34.57400,65.75986,33.79,-33.14297,34.08400
12172,981.39832,34.9,909.57898,25.6084,34.94000,908.7706,30453,-9.88,0.54,0.11,-0.09,0.02000,0.04000,0.06250,0.0,0.0625,29.875,-9.5625,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,51,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-46.82102,34.67200,64.7077,33.79,-33.14297,34.08400
12173,981.49384,34.91,909.54824,25.58496,34.94000,908.761,30462,-9.91,0.55,0.08,-0.11,0.03000,0.00000,-0.06250,0.125,-0.0625,29.5625,-9.5625,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,52,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-44.71670,34.57400,61.55123,33.79,-36.29944,34.08400
12174,981.70111,34.9,909.54469,25.58496,34.94000,908.7401,30454,-9.89,0.51,0.11,-0.1,0.00000,0.04000,0.00000,0.0625,0.0,29.1875,-9.5625,-8.5,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,53,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-44.71670,34.67200,61.55123,33.888,-34.19513,34.08400
12175,981.65485,34.9,909.57383,25.6084,34.94000,908.7448,30463,-9.87,0.53,0.1,-0.08,0.01000,0.03000,0.00000,-0.0625,0.0,29.5625,-9.5625,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,54,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.57400,61.55123,33.79,-31.03865,34.08400
12176,981.69623,34.9,909.56348,25.62012,34.93000,908.7374,30459,-9.88,0.56,0.11,-0.09,0.04000,0.04000,0.00000,-0.125,0.0,29.1875,-9.5625,-8.875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,55,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.57400,61.55123,33.79,-34.19513,34.08400
12177,981.45135,34.9,909.59238,25.63086,34.93000,908.7621,30461,-9.9,0.54,0.1,-0.1,0.02000,0.02000,-0.06250,-0.0625,-0.0625,29.5625,-10.0,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,56,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-46.82102,34.57400,63.65554,33.888,-34.19513,34.08400
12178,981.68085,34.9,909.53727,25.62012,34.93000,908.7389,30464,-9.86,0.55,0.11,-0.09,0.03000,0.03000,0.00000,-0.0625,0.0,28.375,-10.0,-7.25,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,57,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-41.56023,34.57400,-40.50807,34.57400,64.7077,33.79,-33.14297,34.08400
12179,981.48029,34.89,909.57852,25.63086,34.93000,908.7592,30462,-9.9,0.53,0.1,-0.12,0.03000,0.03000,0.18750,-0.125,0.0,29.875,-9.5625,-9.75,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,58,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.57400,63.65554,33.888,-36.29944,34.08400
12180,981.45807,34.89,909.5509,25.64258,34.92000,908.7582,30450,-9.89,0.54,0.11,-0.1,0.02000,0.04000,0.00000,-0.125,0.0,29.5625,-9.25,-8.5,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,22.0,59,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-38.40376,34.57400,-42.61239,34.57400,61.55123,33.79,-34.19513,34.08400
12182,981.56415,34.89,909.57148,25.61914,34.92000,908.7475,30454,-9.88,0.55,0.11,-0.09,0.03000,0.03000,-0.06250,0.0625,-0.125,29.875,-9.5625,-8.0625,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,23.0,0,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-47.87318,34.57400,60.49907,33.79,-36.29944,34.08400
12183,981.51404,34.88,909.56934,25.6416,34.92000,908.7525,30461,-9.89,0.55,0.1,-0.1,0.03000,0.02000,-0.06250,0.0,0.0625,28.75,-10.0,-6.875,273.0,-86.875,3.00000,0.70953,0.05585,0.70221,-0.01874,2020,8.0,2.0,3.0,23.0,1,0.0000000,0.0000000,-17.0,0.0,0.00000,0.0,0.0,0,0,0,-40.50807,34.57400,-42.61239,34.57400,63.65554,33.79,-34.19513,34.08400
