Cycle,Time,Temp_C,Press_hPa,Alt_m,humidity,MaxAlt_m,AccelX,AccelY,AccelZ,gyroX,gyroY,gyroZ,EulerX,EulerY,EulerZ,Stage,GPS_Lat,GPS_Lon,GPS_Valid,GPS_Sats,KF_Alt,KF_Vel,KF_Acc,KF_P_Alt,KF_P_Vel,KF_P_Acc,KF_Likelihood,KF_LogLikelihood,KF_RejectThresh,KF_Interval,KF_Iter
23297,2127.364,50.27,908.97,5.527,19.519,7.756,-0.020,-0.320,0.000,0.062,-0.250,0.062,350.75,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23298,2127.415,50.27,909.00,5.260,19.507,7.756,0.000,-0.320,-0.010,-0.062,0.437,0.000,350.75,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23299,2127.468,50.27,909.00,5.260,19.507,7.756,0.020,-0.280,0.000,-0.125,0.625,0.187,350.75,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23300,2127.519,50.27,909.01,5.211,19.507,7.756,0.020,-0.290,0.050,-0.125,0.562,0.062,350.69,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23301,2127.569,50.27,909.01,5.211,19.507,7.756,0.010,-0.300,0.070,-0.062,0.500,0.062,350.69,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23302,2127.619,50.27,908.99,5.395,19.577,7.756,0.000,-0.300,0.080,0.062,0.437,0.062,350.69,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23303,2128.083,50.21,908.91,6.067,19.528,7.756,-0.010,-0.290,0.050,-0.250,0.312,0.187,350.69,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23304,2128.136,50.27,908.99,5.361,19.602,7.756,-0.010,-0.270,0.080,-0.125,0.375,0.125,350.69,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23305,2128.187,50.27,908.99,5.361,19.602,7.756,0.000,-0.290,0.070,-0.125,0.250,0.062,350.69,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23306,2128.238,50.28,909.01,5.162,19.519,7.756,0.000,-0.320,0.050,-0.125,0.375,0.062,350.69,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23307,2128.347,50.27,908.98,5.478,19.530,7.756,0.030,-0.310,-0.010,-0.125,0.562,0.187,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23308,2128.397,50.27,909.00,5.311,19.530,7.756,0.050,-0.310,0.000,-0.062,0.250,0.000,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23309,2128.449,50.27,909.00,5.311,19.530,7.756,0.020,-0.310,0.010,0.000,-0.125,0.062,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23310,2128.499,50.27,908.97,5.576,19.530,7.756,0.010,-0.290,0.010,-0.125,-0.125,0.125,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23311,2128.550,50.27,908.97,5.576,19.530,7.756,-0.020,-0.270,0.030,-0.062,-0.375,-0.062,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23312,2128.604,50.27,908.98,5.492,19.519,7.756,0.000,-0.320,0.040,-0.187,-0.187,0.000,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23313,2128.656,50.27,908.98,5.492,19.519,7.756,0.000,-0.280,0.060,-0.062,0.062,0.000,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23314,2129.151,50.28,908.97,5.595,19.543,7.756,0.020,-0.280,0.050,-0.062,-0.375,0.062,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23315,2129.203,50.27,909.00,5.294,19.543,7.756,0.020,-0.300,0.040,-0.062,-0.500,0.000,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23316,2129.257,50.27,909.00,5.294,19.543,7.756,0.000,-0.280,0.070,-0.125,-0.312,0.000,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23317,2129.307,50.28,908.97,5.546,19.543,7.756,0.000,-0.290,0.050,-0.062,-0.125,0.000,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23318,2129.357,50.28,908.97,5.546,19.543,7.756,0.000,-0.300,0.030,0.125,-0.187,0.000,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23319,2129.409,50.27,909.00,5.311,19.566,7.756,0.020,-0.290,0.010,0.125,-0.250,-0.125,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23320,2129.459,50.27,909.00,5.311,19.566,7.756,0.010,-0.290,0.020,0.000,-0.500,-0.062,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23321,2129.509,50.28,908.97,5.529,19.555,7.756,0.020,-0.300,0.000,0.000,-0.437,0.000,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23322,2129.562,50.28,908.97,5.529,19.555,7.756,0.010,-0.310,0.010,-0.062,-0.312,0.062,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
23323,2129.614,50.27,908.93,5.961,19.566,7.756,0.010,-0.300,0.060,-0.125,0.125,-0.062,350.62,1.50,-96.75,1,,0,0,0,0,0,0,0,0,0,031.044394,-103.534966,1,12
